28	76	13	42	6	62	98	17	80	81	96	97	8	22	4	57	13	72	94	35	20	5	26	93	15	37	84	73	67	24	92	27	83	24	53	68	83	92	82	5	50	54	66	14	4	31	20	59	38	43	50	65	96	72	28	11	71	39	69	92	86	9	35	46	42	89	7	84	25	56	60	40	54	65	41	59	8	72	29	78	78	85	77	51	46	93	85	84	22	85	48	29	86	68	87	16	28	50	83	36
89	71	41	74	80	48	56	81	36	23	70	72	83	26	4	89	20	73	17	83	14	78	45	51	9	29	1	43	96	3	89	6	31	35	72	16	46	86	60	71	81	30	41	87	22	38	87	18	75	4	33	65	1	71	20	55	88	34	14	42	64	50	15	37	48	78	65	52	35	73	39	99	93	52	85	66	11	98	16	37	57	97	21	35	34	34	59	68	26	20	72	38	91	11	21	22	83	15	97	75
43	98	66	2	52	47	97	39	5	31	6	33	81	55	72	93	82	18	99	61	83	20	18	32	81	97	89	39	77	98	14	32	26	80	84	66	79	10	56	3	58	25	8	67	14	56	7	56	1	29	24	3	61	49	47	67	18	44	15	38	82	65	63	39	67	74	30	14	74	58	55	36	43	72	53	71	9	87	15	22	51	79	88	61	90	96	46	73	20	27	84	47	73	45	38	37	29	48	78	86
54	46	96	68	13	65	31	89	99	11	3	32	70	1	97	29	95	87	19	36	10	4	19	4	3	35	16	43	7	7	42	36	4	91	53	56	14	46	77	25	17	83	9	33	66	23	76	22	5	54	31	7	24	79	31	65	11	56	41	76	29	6	58	98	18	5	45	55	86	82	21	84	80	54	65	73	6	52	1	42	75	67	62	38	1	97	30	31	28	8	64	82	36	6	17	18	91	86	66	27
98	62	77	33	71	77	93	86	63	6	15	65	50	45	42	14	74	70	30	1	90	30	17	86	20	23	25	73	14	45	86	64	7	35	89	71	60	26	78	10	82	35	66	45	75	25	8	90	33	60	10	88	31	99	97	51	93	8	75	19	33	13	10	20	68	81	15	27	76	59	96	97	12	44	95	76	11	58	97	98	93	96	51	67	13	7	81	85	20	83	86	47	74	87	15	8	91	1	79	76
46	34	50	80	76	20	78	27	81	91	89	34	88	38	6	60	24	67	49	82	93	98	14	96	44	29	2	54	30	1	61	57	7	6	68	94	83	50	63	48	14	98	56	72	1	26	58	13	11	86	59	17	37	48	71	50	65	69	51	79	89	15	22	43	99	31	91	81	70	17	37	53	57	23	67	41	39	87	87	15	51	98	86	2	48	92	59	98	62	27	56	1	63	56	85	68	45	34	2	16
30	32	65	12	3	3	67	81	85	48	83	70	65	12	16	40	35	23	38	86	59	38	37	85	55	20	29	96	84	76	11	11	45	5	36	70	68	31	26	87	44	30	52	76	14	23	81	35	1	8	35	63	52	37	46	55	69	22	61	22	60	42	14	35	61	52	57	53	21	73	48	39	69	87	92	76	21	96	58	15	14	88	69	53	34	27	97	51	3	80	59	85	89	49	3	1	56	69	85	19
65	23	40	45	91	28	42	60	33	92	90	2	11	67	8	68	96	51	98	17	57	37	11	42	58	33	98	17	68	1	87	23	62	2	9	31	5	26	90	38	20	79	70	3	92	16	18	89	65	4	36	12	47	21	24	26	58	19	61	22	46	97	30	12	95	47	88	86	16	23	28	18	44	25	17	64	38	27	3	40	85	69	96	48	52	50	76	59	56	8	90	28	46	58	80	58	5	22	73	9
75	63	45	8	80	59	7	32	19	80	33	86	29	65	8	45	98	76	11	19	44	9	19	10	27	96	62	67	9	4	56	15	14	15	51	44	34	2	25	44	16	37	35	7	96	89	58	80	40	4	47	62	48	84	9	39	8	84	14	46	98	66	82	14	10	55	66	14	72	52	90	92	3	77	13	74	98	69	48	21	16	60	73	77	78	4	40	13	83	43	51	75	49	59	41	35	65	90	95	23
92	87	36	73	61	71	39	73	86	22	12	2	90	75	3	93	46	8	11	56	18	73	19	22	92	62	75	13	37	93	40	45	92	54	98	39	82	50	17	55	47	31	91	12	50	6	82	20	67	52	61	93	56	2	2	68	65	92	69	81	40	81	42	25	36	97	48	79	16	89	85	40	30	92	57	99	63	26	99	71	12	44	30	24	43	31	1	60	33	54	47	89	73	98	54	63	34	37	78	26
11	39	79	24	27	19	47	82	34	28	67	91	69	57	17	20	21	77	59	83	59	87	6	31	28	62	41	26	98	94	76	98	59	53	84	11	64	55	79	76	30	59	42	87	8	97	33	76	84	72	43	3	10	95	92	85	39	58	15	82	15	98	39	19	98	81	36	80	61	26	28	43	64	93	51	23	21	69	12	68	27	94	6	90	42	59	22	66	94	19	88	20	17	59	78	26	79	95	81	74
77	86	48	67	76	20	8	84	93	39	20	62	36	30	63	53	64	69	37	98	47	60	2	82	57	74	74	67	97	36	54	86	82	76	85	82	70	42	46	23	87	68	24	13	80	19	65	56	33	46	53	27	40	46	67	62	42	96	44	91	44	22	41	34	19	19	12	33	69	86	54	36	47	81	70	22	66	52	7	6	15	82	99	84	82	47	76	58	83	92	23	56	88	85	11	83	47	33	94	12
90	57	14	20	19	40	11	49	43	4	87	13	13	5	13	65	18	5	13	67	25	91	34	56	64	38	78	44	69	60	51	43	71	41	69	97	35	81	31	77	64	61	63	21	66	69	45	43	48	43	64	71	73	4	15	16	49	96	3	33	30	59	9	6	14	1	68	14	80	67	21	48	50	41	45	25	3	74	70	35	20	6	1	94	57	12	46	55	40	16	33	50	59	12	96	71	42	22	43	79
82	5	28	89	41	78	53	88	27	53	88	80	85	43	20	73	96	76	99	60	4	83	65	43	20	10	22	19	71	37	60	83	45	24	79	81	24	76	75	61	56	45	47	39	46	82	39	62	57	50	65	94	80	65	84	5	93	24	21	79	43	81	36	74	66	81	27	92	81	35	58	3	9	41	87	81	70	31	63	63	62	45	41	24	71	18	80	39	12	86	27	59	20	14	52	68	89	92	61	7
42	15	43	87	25	62	22	50	72	90	10	28	33	69	71	3	7	75	38	34	70	84	71	74	45	57	60	30	76	41	9	76	53	20	67	76	26	13	53	51	60	33	53	63	15	15	54	47	20	51	41	42	15	13	10	48	90	30	44	82	97	57	98	26	92	18	10	72	45	22	36	47	64	11	13	31	81	2	41	10	47	92	20	70	20	34	23	33	69	28	32	52	25	37	20	26	87	54	72	97
92	11	87	85	78	14	50	39	95	76	91	79	14	18	45	39	33	20	47	63	98	18	66	95	87	17	34	8	57	38	60	86	53	15	55	59	83	66	20	22	90	78	78	36	3	7	68	22	46	25	78	50	6	57	31	68	72	42	63	35	29	51	89	38	14	95	98	56	45	47	46	77	50	31	14	37	94	30	45	49	92	99	80	81	90	67	84	49	69	78	5	30	6	94	8	77	75	85	23	33
51	61	81	47	82	75	3	67	53	32	22	83	53	38	83	16	27	97	58	57	29	87	78	61	51	28	39	41	37	26	68	26	31	35	15	33	63	41	34	16	49	67	33	55	55	57	43	51	99	61	74	36	7	53	76	27	90	88	18	72	96	56	78	71	84	80	31	67	26	29	3	82	31	19	74	56	65	10	47	97	36	46	43	24	28	96	14	86	75	96	27	76	85	50	77	37	6	54	72	61
91	79	71	11	34	89	17	20	55	64	74	30	99	51	29	26	7	81	21	7	53	23	56	44	27	20	88	97	14	56	9	68	5	65	94	96	49	66	48	94	33	61	59	20	31	83	60	79	8	65	21	81	17	88	4	88	21	83	60	93	23	74	65	30	76	38	13	49	8	80	32	52	69	3	17	83	64	18	76	9	59	6	56	11	91	72	80	73	6	97	57	15	24	92	7	23	58	59	66	73
40	97	21	12	87	49	96	98	96	10	29	30	21	82	51	13	96	59	48	64	71	41	91	76	73	64	86	9	17	57	2	16	73	55	74	67	52	62	32	28	23	75	36	41	49	55	54	74	26	22	24	87	31	49	68	67	22	20	40	74	97	27	6	64	60	57	53	85	12	96	72	78	53	51	16	14	48	83	40	36	90	79	90	24	50	41	82	59	52	49	24	9	12	73	96	11	3	91	30	84
3	48	72	32	24	78	63	67	93	91	49	16	68	75	50	21	36	31	37	40	11	52	19	46	76	82	95	9	88	57	54	47	31	77	2	8	25	66	31	19	14	53	98	78	51	61	7	75	51	94	3	23	46	16	56	40	53	25	57	97	32	34	45	75	67	57	2	80	70	97	36	6	54	41	50	81	22	79	10	60	56	65	52	48	34	17	92	65	70	38	76	22	51	69	93	56	61	59	46	76
93	99	14	9	79	43	30	20	96	58	96	57	57	40	51	53	19	68	1	38	41	90	59	9	55	30	55	77	99	78	57	47	23	13	39	18	32	80	23	9	1	12	35	95	24	35	12	55	30	75	54	18	46	31	38	13	37	6	12	3	94	87	43	66	25	84	76	70	94	55	5	87	69	72	58	48	88	58	84	9	1	83	64	43	86	64	36	60	34	67	40	42	58	47	80	3	78	22	70	25
17	83	76	46	84	73	99	68	62	72	33	10	65	14	53	45	71	4	57	71	41	59	8	3	40	55	84	51	42	9	88	82	93	55	47	62	18	66	42	69	50	81	83	58	70	78	14	61	98	7	23	95	32	65	33	36	69	43	66	95	56	81	18	42	42	41	53	92	31	21	58	94	40	25	72	52	16	1	76	3	43	15	46	18	5	38	38	7	85	98	21	53	99	4	36	93	92	70	33	81
40	78	31	26	20	88	35	14	18	58	17	92	80	45	54	52	3	60	25	97	20	40	57	15	5	26	79	39	2	1	49	70	35	28	54	3	60	19	85	27	13	92	91	81	46	47	66	85	39	73	83	14	61	97	92	29	28	57	85	93	27	80	25	19	82	76	23	73	20	99	85	31	50	20	33	77	8	70	89	20	49	60	95	15	84	90	91	5	80	86	29	43	53	10	41	47	60	31	99	96
31	24	42	97	83	50	86	37	61	98	29	10	57	6	42	68	80	70	15	48	37	35	93	97	23	27	49	48	56	88	89	88	55	89	65	85	16	31	95	67	21	75	90	87	13	23	90	1	33	94	20	75	85	42	45	22	37	20	2	59	17	51	2	58	40	78	60	44	96	99	35	43	46	14	79	89	67	14	43	86	71	31	43	20	30	98	19	51	3	89	22	86	67	21	95	56	24	97	17	12
78	49	83	35	64	61	12	25	83	82	32	3	25	17	85	23	50	56	71	3	89	18	73	62	48	71	94	41	4	30	87	14	73	51	5	89	19	75	15	52	71	11	59	47	24	41	44	54	6	12	6	89	45	96	22	80	15	39	31	77	65	55	66	28	75	90	63	80	43	18	20	8	16	51	98	19	40	97	77	69	27	1	90	60	75	99	20	3	1	50	63	97	6	16	48	36	98	77	22	76
86	49	87	60	44	98	37	34	37	51	52	33	59	90	23	12	35	33	38	58	48	61	31	81	40	4	22	19	77	70	96	97	6	41	49	26	26	83	85	73	66	97	3	29	70	31	4	50	94	97	20	34	23	64	60	70	26	50	61	63	27	8	67	19	35	89	72	67	36	14	4	61	86	85	18	63	95	21	19	7	43	2	71	84	89	70	50	97	55	47	85	94	25	67	6	27	88	13	51	21
8	28	79	63	45	3	20	33	29	43	49	18	79	1	24	75	35	49	10	26	74	29	14	69	52	41	18	22	29	54	77	16	26	75	48	12	75	57	55	51	17	90	90	35	67	39	52	1	67	83	39	34	8	54	66	65	40	89	69	31	63	42	86	32	29	64	85	70	85	8	4	92	7	42	57	57	17	11	41	40	7	90	4	1	38	22	95	40	75	70	39	99	76	34	91	83	77	5	76	55
29	95	19	49	48	52	11	79	28	83	71	96	30	81	59	34	37	32	96	99	75	88	80	73	53	2	83	64	16	73	44	52	15	28	93	81	68	47	63	73	52	53	61	28	24	30	32	81	61	83	25	35	53	71	52	74	68	5	42	32	78	91	64	55	21	6	9	77	39	92	50	87	97	67	16	96	25	19	60	94	61	55	77	69	90	73	48	16	27	20	51	72	6	4	30	90	60	44	63	76
25	11	76	82	35	55	50	93	38	16	61	30	48	18	93	23	11	4	10	32	40	62	66	90	12	71	34	42	46	2	17	98	63	62	24	4	88	82	62	68	59	60	14	16	36	98	25	92	52	52	3	79	10	99	22	58	40	62	49	34	84	97	82	38	89	96	61	3	60	79	84	20	25	40	41	50	94	24	99	60	96	20	62	40	19	79	35	79	64	69	49	85	6	57	37	95	79	21	64	68
12	12	29	26	16	62	19	70	36	79	84	37	17	45	52	36	13	52	2	85	10	93	98	93	11	14	88	97	39	72	9	76	51	29	10	8	16	6	28	16	90	65	24	28	78	41	70	27	66	80	14	26	64	12	39	90	72	16	82	28	47	92	71	50	37	92	71	60	23	20	15	91	90	29	23	68	77	48	41	6	66	74	84	37	12	38	74	70	16	85	69	89	6	72	99	70	92	23	23	98
